index,hsa-mir-1296,hsa-mir-597,hsa-mir-145,hsa-mir-31,hsa-mir-378f,hsa-mir-1291,hsa-mir-132,hsa-mir-3662,hsa-mir-1260b,hsa-mir-4518,hsa-mir-1294,hsa-mir-338,hsa-mir-107,hsa-mir-3177,hsa-mir-34c,hsa-mir-3200,hsa-mir-4437,hsa-mir-3934,hsa-mir-4799,hsa-mir-1304,hsa-mir-4458,hsa-mir-5680,hsa-mir-3619,hsa-mir-340,hsa-mir-187,hsa-mir-4424,hsa-mir-1909,hsa-mir-26b,hsa-mir-362,hsa-mir-100,hsa-mir-579,hsa-mir-3181,hsa-mir-1295a,hsa-mir-4651,hsa-mir-466,hsa-mir-20b,hsa-mir-4454,hsa-mir-4632,hsa-let-7f-1,hsa-mir-3194,hsa-mir-301b,hsa-mir-410,hsa-mir-34b,hsa-mir-202,hsa-mir-1255a,hsa-mir-196b,hsa-mir-330,hsa-mir-639,hsa-let-7f-2,hsa-mir-23b,hsa-mir-3653,hsa-mir-4449,hsa-mir-378c,hsa-mir-548b,hsa-mir-874,hsa-mir-215,hsa-mir-4420,hsa-mir-449a,hsa-mir-1226,hsa-mir-3916,hsa-mir-582,hsa-mir-2277,hsa-mir-378a,hsa-mir-3679,hsa-mir-4443,hsa-mir-1248,hsa-mir-509-3,hsa-mir-491,hsa-mir-4484,hsa-mir-363,hsa-mir-147b,hsa-mir-7-1,hsa-mir-138-1,hsa-mir-151a,hsa-mir-190b,hsa-mir-95,hsa-mir-618,hsa-mir-508,hsa-mir-106a,hsa-mir-3174,hsa-mir-214,hsa-mir-374c,hsa-mir-2114,hsa-mir-421,hsa-mir-500a,hsa-mir-3138,hsa-mir-2115,hsa-mir-378i,hsa-mir-375,hsa-mir-135b,hsa-mir-148b,hsa-mir-4791,hsa-mir-188,hsa-mir-548q,hsa-mir-584,hsa-mir-642a,hsa-mir-1287,hsa-mir-429,hsa-mir-3064,hsa-mir-381
TARGET-20-PANBZH-09A,0.2786241471714014,0.1803463434185668,0.3432699280354857,0.1792874954229923,0.2141915173670873,0.3004116154894663,0.2345230978164445,0.1088986498803769,0.1655670238784499,0.31316805654177887,0.186241246275955,0.386844012443669,0.6237485897917296,0.3954998441946518,0.1639359904980426,0.22657094431983776,0.0951613119574841,0.1625151415028996,0.22686919316673188,0.3637214307802691,0.1237849694539716,0.2271577512659705,0.1850615704759715,0.7226040830526412,0.1058465415734536,0.15674980763172092,0.29462436218901455,0.7327330149443698,0.3991549687715863,0.5738473815851444,0.5506369916654591,0.361430527415113,0.26599128078416434,0.7019271002065275,0.4787134980195656,0.2889342498850905,0.1959818224067623,0.2482923088980704,0.8070763785724315,0.3363442408238083,0.3550227864017636,0.0569950288967307,0.17867871705952632,0.19041608252826606,0.4647916587288555,0.7107671250731962,0.4069786124460455,0.1368002775019302,0.8080633151840897,0.3870240017454953,0.4199028649897303,0.2306251732337406,0.8384531332128862,0.2551880500679517,0.2013614961639041,0.5450387302705401,0.21185809303274752,0.2464128864085387,0.233700490381361,0.481484199829445,0.5971019987153208,0.3810319803987916,0.7408857563495834,0.1071848133410226,0.2423781696971979,0.1395706191861323,0.18928751538433025,0.3451371620482081,0.1993508818421578,0.2204328669337126,0.2465408641973011,0.4963209867453693,0.3007052788120796,0.9158439295041672,0.1164685227187547,0.27371435525946336,0.2925401904487027,0.1352895859448945,0.3561391361883084,0.2674126053682918,0.23045430634946953,0.535400101901419,0.20175353163835907,0.7218222183588955,0.4085612556513249,0.22732853507867767,0.2775478004178088,0.3710388777942296,0.3591577882539375,0.26221257448061086,0.5675939838470521,0.7542205042718465,0.3135917344478772,0.4284531241643654,0.396186266984544,0.0859419176650184,0.5399467828238396,0.3798328497187662,0.551247634917924,0.1917655187230839
TARGET-20-PARCVP-09A,0.3032612571298334,0.4479704893637595,0.6435623115536379,0.29655482434239694,0.2552064160121493,0.7908801155580069,0.5485648251102451,0.4020965841860995,0.2443541712377173,0.7422979027133098,0.2224533683027451,0.8260700468465922,0.2548558125498605,0.1295733086697802,0.2326374192922627,0.2149730019919941,0.26665908329410953,0.4458875019992284,0.19731467070761108,0.1973109245366406,0.15175050025292777,0.190026198411563,0.21247400747079728,0.6041761236236602,0.1124303836193038,0.1639463344841895,0.1479287077971842,0.5366785443433721,0.5060025083482899,0.8184800678955652,0.4902791419751677,0.19424031182027018,0.93231959720726,0.4493194719728456,0.339151969320336,0.565700120656198,0.1639463344841895,0.1617299525111265,0.5919208727805172,0.138397374459146,0.5166082997750829,0.1384019340191025,0.1820301658552667,0.1176301694805536,0.32363708750607123,0.3643602557595246,0.4226585368085476,0.1144386952699728,0.5918378186570097,0.2866107838088674,0.8256565165264982,0.597990839910441,0.5501258776502149,0.206871542061569,0.560402598350342,0.6415071066541078,0.2242660819409702,0.21738338011376362,0.2867427467992317,0.1346991364838485,0.107237582058502,0.2748316205163348,0.3202317667827925,0.22621330482691965,0.17664511358446117,0.6083298246769845,0.178923542425266,0.5290460974797375,0.19197500372431983,0.441064070277227,0.2385099045849586,0.2860550762216574,0.2381074076284635,0.6157919970778596,0.4106527479405286,0.5190380040775148,0.1622261626279802,0.1898813517397985,0.4166313654331948,0.3946642515677467,0.6979381273881032,0.358370128518853,0.2538354046480707,0.4503882886645525,0.4867884125012379,0.26407349863936436,0.2572475038371304,0.3100135045359021,0.5230602358619396,0.2525520208046138,0.579561840240808,0.2672528832266919,0.19293293983122745,0.48805879412262343,0.4320846469006124,0.2119712498509489,0.7039306216536583,0.3724387598858008,0.2416533075735102,0.1192969309368023
TARGET-20-PANLXM-09A,0.3636840591754346,0.4431509655424535,0.4284114526101652,0.3486369798572311,0.1076820347138928,0.4027676310665788,0.2420547951321099,0.4792772740974156,0.0866710925058727,0.25721194742013775,0.1532208668094755,0.603981739051161,0.4900453625923355,0.0810830465211507,0.0714714087333685,0.3324690180735521,0.0478411275273031,0.156421377495418,0.0960605270161686,0.0729357810940923,0.0339511883839534,0.163241471828925,0.16127062936400074,0.6406022764163513,0.0733229709209912,0.0537530186557637,0.0925692985636495,0.8023511016962948,0.6246910059793983,0.4856619940063307,0.4932052710363618,0.22277130652036414,0.2865394459285623,0.1956266655633046,0.0884074228283309,0.8099791253001543,0.20790949813789025,0.0918186178146576,0.5581949278541436,0.3256716481722058,0.5736896173565369,0.015632341887367,0.16297107622763518,0.0923021505261383,0.30263048551329946,0.9369660946126166,0.3728363118282263,0.1028481599219954,0.5589046820051573,0.3650245273683719,0.2825048598948999,0.1841217441608028,0.5863066174063379,0.166333791671232,0.5274625461606807,0.3321536457163457,0.0735300299598376,0.2484350080658235,0.2472892750483088,0.04416375162709,0.6153546896525326,0.3901724718966433,0.419343247144547,0.0538857884423561,0.08884150216650784,0.2965728782735176,0.0332513008051744,0.5265909954623756,0.1380961408384122,0.9054780273929476,0.1312550025794356,0.4833709078955572,0.078068179838218,0.3971785639009032,0.0806811255008435,0.3230991821252434,0.1218303090334205,0.1426701382278549,0.839770163470333,0.0733447346729653,0.3969890012885619,0.1468471479261628,0.2799404039423197,0.5336553963900894,0.6603159218519417,0.0831479922923866,0.5720492542367877,0.0732432470857228,0.193040186499116,0.1620416273366394,0.5943885773545423,0.263910096518347,0.3598970852243339,0.3319758714994238,0.3946977689897928,0.0169649745276846,0.5055257598725327,0.2824179779521395,0.3660291079745636,0.15008588185056795
TARGET-20-PAPAWN-09A,0.4240173585165352,0.47229628101747373,0.163642951708917,0.1971595892982962,0.42713446582496245,0.8125138275539375,0.5309811599864678,0.26522682780465373,0.5341695068839426,0.38049230637746134,0.4272155597379297,0.3437227633654275,0.6185703396404323,0.4997293760190698,0.2082836701617299,0.285616958970787,0.26300990035337424,0.5243232073888673,0.26266072650300293,0.4603780915646184,0.3757726912828162,0.27574762809103404,0.1863510062170548,0.5086510823146755,0.4265998816044769,0.2539215970512376,0.4857803960409685,0.3633262814036244,0.632298093420041,0.2304600244989459,0.8011531692240839,0.2610627813100365,0.9967981745075556,0.4177616336549104,0.2963409748497584,0.1493433417441532,0.9139639130518944,0.5695534144318438,0.5687830918721013,0.7715342115745056,0.3402213538986445,0.12712380629837472,0.22079481261989758,0.4812503240460084,0.3879295161050243,0.7589577536396303,0.6598795006346978,1.0,0.5684108610907019,0.5262286608738138,0.6229306401956547,0.5258507156209715,0.5466177391104899,0.16337360324940262,0.3230458977091871,0.5404503938438519,0.24940445143382556,0.3639120682217126,0.7365593287491266,0.9016995336949865,0.3205739312629637,0.3651461855838633,0.8232203725226497,0.2725712847428058,1.0,0.8525618978396677,0.3628534856091629,0.5049064009914209,0.30281196899245943,0.2587862040892324,0.18534790423046998,0.6942509251305657,0.2780621755147316,0.7719828498237,0.5178782913291821,0.3457869305030071,0.23168453740730416,0.25030957704771767,0.178321803792781,0.6025066333784475,0.3013981651931592,0.32861049802350306,0.23867676963847634,0.8445329592846715,0.6710876267296599,1.0,0.27426119924006626,0.31837161975540534,0.40895613090250926,0.23592720401263576,0.664883429788564,0.4325369720588579,0.6166605365915209,0.5046627506782531,1.0,0.346377041287796,0.7730737408630564,0.33797387148189856,0.916916487177134,0.1159202053527376
TARGET-20-PASXNT-09A,0.1762997426003765,0.2412653559264928,0.5483935200276966,0.0941769908602793,0.2294976617038212,0.5342032583523428,0.4605175220858266,0.17292427064238255,0.20435323021702545,0.3281671787891996,0.3097711369220749,0.8295597133567671,0.3360929814164457,0.338314645073794,0.3980601464508945,0.1575700060369065,0.2243665681399217,0.2120958166087497,0.27248240535036716,0.2535482936021519,0.0903444790513885,0.296459814809955,0.2161798123326024,0.7199057799720499,0.19453325623397738,0.1430373633162664,0.2509798839623156,0.866858206601882,0.5011360450051945,0.6101194502461486,0.6024120524362685,0.24003548873179698,0.23886564491112006,0.3220164170638044,0.27767618381777526,0.4617632359077173,0.2620498117224583,0.3097496301231033,0.7313172403613439,0.5174583949742033,0.5394295237463654,0.0743832672125243,0.1609665820006639,0.305063019646024,0.6545099115570456,0.3889129701757936,0.4531440294902831,0.1785357739639156,0.731661519861651,0.138352955325927,0.6885046321634751,0.3926002626159043,0.5830185354404614,0.23783906670409308,0.6944371546794093,0.4712073099977841,0.18643456031351024,0.18251874396036755,0.3307374806717311,0.22104985551821807,0.3728158426158384,0.476565465542359,0.2593242701048006,0.4291195926817895,0.076726346846135,0.4103547318001861,0.25812180701241244,0.4982366815066675,0.16599881294709848,0.4836544369753076,0.23776272294968803,0.0630103313333159,0.2756145790444621,0.445150480320856,0.5690625636881779,0.21351436457083262,0.5294550775695448,0.2445741986543375,0.3991144894842879,0.1951711312798463,0.2387890265525689,0.390761846965032,0.1524083809964748,0.6374931304760572,0.6686536486967061,0.1159271188906045,0.4110212259199176,0.2663014463278967,0.4066502854191284,0.24860156999889285,0.7473216857805485,0.3818192266462211,0.2007384880359796,0.1807381299469225,0.2718696679779271,0.7648910188687964,0.8474602663449244,0.1363591112958499,0.7444711617793953,0.1245987494633567
TARGET-20-PANGTF-09A,0.176791806689208,0.1629728641307539,0.3190998136324241,0.2757020944229033,0.0684796297450175,0.1032366571709325,0.0360810223557106,0.2141861511921667,0.056221353406766525,0.3859493992276365,0.0949489912203412,0.5122591091170047,0.3213787435999196,0.052410080868494,0.1646782381745782,0.1409218373144751,0.0590200455834939,0.3856492368809667,0.08352152714491237,0.1124680376288343,0.07245439289408563,0.1767853092264641,0.0867327693337166,0.6296851598430675,0.1627671418487542,0.1253017074790924,0.15866596140439576,0.4343337769730515,0.7477662934185636,0.2874764164283623,0.3804577415639952,0.18479818594779585,0.2186010989727878,0.0531024479535832,0.07279854612813305,0.7390694792369027,0.1784242593534526,0.0780840625211917,0.5068197221587218,0.1714740800309775,0.3967323167980167,0.0443563283741188,0.0417332926254591,0.0139020237097353,0.2775764828438747,0.7159939110425086,0.2262849926815974,0.1064646890791253,0.5060249017538747,0.2618616640996387,0.2598747661417447,0.0218158193595455,0.6773602571974114,0.1452818584449582,0.4143088441872274,0.4155450372129877,0.13216964208471,0.1380203527340754,0.1718679378268758,0.0280856260527537,0.5483316035215944,0.3303047548855043,0.5326582052207147,0.0664771474785024,0.06086679731312359,0.2039217843691907,0.0410210501019622,0.2511380142054787,0.1306223152550998,0.6797176563796773,0.043734146260401,0.3427289491008072,0.0496469078095798,0.2778160266989261,0.0283631768390742,0.1945951841987943,0.3088774326709436,0.2025651736882422,0.6644827922081333,0.0466430662040899,0.0216990739391273,0.0933864069880734,0.2164370944945383,0.2840699912162649,0.7277122321066144,0.053744810870669,0.0479934037258252,0.0465785258894818,0.1695446262710915,0.104739710175546,0.5672732995291991,0.2636858813135937,0.4488742190343387,0.1583278366146452,0.1341768067167135,0.1161496953938729,0.294034154843962,0.9678353504215448,0.3760163193727917,0.0625071440467204
TARGET-20-PARMZF-09A,0.3673600418035291,0.3777886004469931,0.2923261935776136,0.0814004699832854,0.2719310693430621,0.2028399175353566,0.5015293161383956,0.2475478222680865,0.1044454797406447,0.30526154826226226,0.2591953004864172,0.5474588916374026,0.6442042659443024,0.0977114450491179,0.0468431264337326,0.0558463182890918,0.25425709466100893,0.1025202454073853,0.1157604864351175,0.2985221143846139,0.4073980419995101,0.1432990685705527,0.085577150765811,0.7364616869080747,0.14091126999237652,0.1726560156849835,0.1115532817020879,0.6462645979694384,0.4205629509135571,0.3817871722560743,0.3252139878463189,0.21283571185296118,0.30569444876541046,0.3479340351326341,0.1049721382035208,0.1706219846611661,0.1236322003151281,0.1395753713146484,0.7438340541272521,0.4680963444479389,0.2397137427578306,0.0651365222160888,0.0778060300903422,0.2053903524194758,0.3987655129111258,0.6008490887982715,0.493457890658574,0.19373187277884782,0.7437366502237688,0.391314776911565,0.2227560960009688,0.2390435337807121,0.7310574297517601,0.12852690184103494,0.3761251184345487,0.2606315235311362,0.2323055515504592,0.2066078348816634,0.2589621272841419,0.19203898203343453,0.4495609394811417,0.2202259945408439,0.772259852724805,0.2245302003561904,0.1201429814947956,0.0573657695894249,0.17622351696337674,0.4658238203953929,0.0905096891183021,0.1865324752042081,0.16430341797758327,0.414833865757318,0.325292893863274,0.6531950010065128,0.1319210356423586,0.23553474236835112,0.17193357638042064,0.18847636599461132,0.2243265765271922,0.4208489569627721,0.22080282956231675,0.3429006406668014,0.168318404124535,0.6065099925951392,0.53320408433044,0.1815260373017546,0.1925762688176213,0.1684598190368151,0.2497595038350299,0.1975339231693848,0.4907386271169294,0.7846361278185264,0.1774925861562273,0.8150178187772457,0.6804552391187987,0.1406056459899065,0.6081143617531488,0.24647719719019842,0.1871261221732234,0.1260336471676909
TARGET-20-PANINI-09A,0.2923149814228873,0.2755516820243591,0.2040321870107621,0.1510948823688804,0.1760827996603254,0.1974929827186608,0.3934610185044271,0.1275149616771444,0.101389863343542,0.167006958816556,0.2027536417916034,0.2750612807450311,0.5784573282619485,0.2278718076493495,0.1944021988243483,0.18385289295248497,0.24246345307282485,0.0728877557697956,0.16397315066537177,0.414865491918276,0.17378341171132428,0.20727398969789296,0.1633813080726523,0.7600585870936549,0.1120724189904371,0.1633644660783168,0.15173001447586856,0.5564551154222488,0.3678070824761117,0.3728935973679599,0.2843573001723983,0.3012774573196185,0.0958638188082052,0.1365431988943249,0.0765646428014233,0.2502359286357138,0.14037125443650889,0.1796358799279705,0.9098842070684738,0.18503046692406952,0.1234795298992629,0.209972284190497,0.21606896994089086,0.11014968129204852,0.3089491165287176,0.0653308517408851,0.4405804152410408,0.0613546843918112,0.9131197828113082,0.4779595324106875,0.1705936628534582,0.2010628903168712,0.8291374359738096,0.1168413706351217,0.3756885484799609,0.5431714894786039,0.21603136325733838,0.0795399418801856,0.2393669241366059,0.1885460947457528,0.2773901256702415,0.0943416187508486,0.6381500708741066,0.17303524454232908,0.0471488999682009,0.0418414803471704,0.17723674092336683,0.245594255759752,0.0643487351111988,0.2476866750495842,0.1732992466785712,0.3674929331132066,0.2089729084036367,0.4042096574813451,0.0698733359390419,0.16069684707996373,0.10895840778089219,0.0350701708839083,0.2868690400695751,0.2229069867915223,0.1598607325694164,0.2931877133402075,0.1740672032124794,0.4716861769138596,0.4410112709800333,0.09855954032340207,0.0336667428820414,0.18252064159668915,0.2632148441452351,0.1388311481728822,0.4923012653753216,0.6766757975099831,0.3153444493806102,0.1110648996021686,0.1843629921948014,0.0277413053991578,0.5202207433131821,0.2187706752251015,0.0734357571787482,0.2138453302730552
TARGET-20-PARVSF-09A,0.2469676372389113,0.3139296585061957,0.5400332712154927,0.021328482697488,0.31354772485831534,0.4102584110368021,0.2731149862104844,0.1809340401965802,0.0273667167761636,0.2618306760282911,0.3169079643478272,0.6805277857455171,0.6236986305352454,0.1470959503394026,0.0503613288577733,0.3412825907414595,0.188850102885854,0.2412491265981244,0.0573815667329218,0.3299905320440739,0.10287755170704704,0.25146392697926706,0.2875965633752751,0.5345791746625359,0.119040985402884,0.0696381098166893,0.1002500002689216,0.4558077682852306,0.6065418162261488,0.3666538850522557,0.3541781077312463,0.29602498576003666,0.0353299345354959,0.3601549832894968,0.6764470356992216,0.6309858410970288,0.0323940051674767,0.0978319642123033,0.6937677280453722,0.0273458096974235,0.2700531399808509,0.13918926279314595,0.19320504311883593,0.1530600899944767,0.1871280302242605,0.8254983203551008,0.2427338265029881,0.2518245169236666,0.6934101375629669,0.1997974065057601,0.4428993061074238,0.1521668104928822,0.5508839929965242,0.0936376330851119,0.2293587101904591,0.6090251548129738,0.15384643843999965,0.1423636439347959,0.2380766497223175,0.0838301010219494,0.6815454412778965,0.297547148440033,0.4450426401659211,0.1251421835231252,0.3953775783118395,0.3042493629724155,0.1309322427877913,0.2126933607750559,0.21260143526042605,0.5911969745347115,0.1117578432674959,0.1889167203992598,0.20614156886924448,0.5766274337839081,0.1042133563507054,0.1112794766893461,0.1209051716957567,0.062732243060461,0.4692281920782282,0.0442008611501204,0.1571252712719327,0.0884967465587957,0.21608185673505195,0.5430763532944374,0.6268323814134654,0.0262542849037952,0.6004680290727724,0.2142368655164961,0.2558414201873612,0.1099910505497327,0.577907362923046,0.233050237859149,0.3417075094440585,0.1577366574272164,0.5223547853392151,0.1836118469567307,0.4127095729453797,0.18949352295216523,0.1313592050610744,0.14772208506335113
TARGET-20-PASECW-09A,0.8273022534047597,0.3268636274587006,0.616546776001858,0.11716631540194421,0.35889556898555974,0.3726769255107088,0.9940358451089176,0.34964031267608864,0.20111356832686622,0.3362340524871293,0.2583184872432969,0.2276018614786758,0.572659792125938,0.5547709365891879,0.3463753808074556,0.14513618369441708,0.27923626021609,0.3158560939908248,0.1543824926822969,0.5069159532203634,0.22712737115863377,0.1787979290237512,0.2092173756866585,0.9999999999999998,0.08566686711793074,0.3447485337731854,0.2743420306376235,0.5612995051850711,0.7552607958394102,0.5153770944756033,0.2516629239602309,0.22186277712819683,0.7655579118536867,0.4429677510670985,0.26613332791559713,0.8350771260590931,0.2157622016925371,0.10740842338618704,0.7667791262042605,0.2910238406547009,0.44747432132246784,0.16540102726541625,0.20952815074604964,0.08131575545088128,0.4383054401928997,0.2115170171537359,0.534444888422817,0.3857524222491097,0.7661083542019784,0.6857005009380817,0.3289274277765512,0.28137216640980467,0.7178583645214311,0.13354789249801544,0.4333332304902679,0.5800517452179009,0.2461465503104591,0.5000877365759883,0.1610013702525814,0.2832471366281095,0.0490728298962747,0.3191414407435941,0.4087595831310064,0.19786728138829107,0.21046339213545245,0.3669893810836594,0.24257529434804248,0.4722193716018122,0.18532723082609587,0.8412098294641442,0.17729994404252938,0.2333157810350512,0.21745573806787338,0.9817637704521356,0.25135687134947593,0.37243560420672117,0.29108470260835095,0.2800665269130586,0.7219531349360011,0.5070217927924727,0.9299914278652692,0.2990197331525343,0.26793000499903785,0.8811126432051172,0.6999841567724682,0.3343616115114543,0.2688589052691122,0.22693454142660915,0.3628453229015271,0.2083440348284629,0.3838861147528269,0.5384542937797726,0.1983912315891757,0.5303350587087967,0.0936946037113252,0.3418642985664784,0.7155528379952136,0.34008768461236294,0.207400435870035,0.21770925203502298
TARGET-20-PATJHJ-09A,0.3000727191029956,0.1410899977414584,0.0963659115629984,0.16379110326690258,0.3124324323333217,0.1493295031417238,0.4177085426989104,0.0464790734024294,0.2770783876194671,0.3037351065655026,0.3494614778794261,0.2283723499156382,0.9562666784036152,0.4444633902046915,0.0590921769674718,0.239303376830201,0.2067023499728547,0.0693631482044719,0.15272947456470812,0.692264633499293,0.4577772019941921,0.0969532846056375,0.20642136055643898,0.873165924736514,0.1624842317063898,0.0836470747726617,0.241848668867681,0.5365039708075074,0.639926006952145,0.2316087318414735,0.1603417326675458,0.154262298311863,0.23104449658137774,0.5094928979098586,0.1537146513209557,0.570947189985122,0.24393616747815394,0.0971898980111705,0.8424120041679588,0.1854197119060434,0.3495930527529607,0.0453562250371002,0.09089632299934013,0.08669031210710226,0.5929535610362234,0.8964375876759576,1.0,0.1088646552448929,0.8403103632387574,0.8584304697499923,0.2492810439643141,0.1917324116705475,0.8818543506726704,0.2357351359499413,0.3030976037838391,0.7415386758506552,0.18973509285950338,0.33675319819370786,0.3273305378809705,0.0687248591237276,0.4797633841237547,0.1268456236317774,0.7365695648197366,0.2201918018326497,0.2841717509120041,0.2683505233925805,0.051743587882026,0.3147490291616027,0.1141771477233866,0.6305410618151814,0.2810149378949762,0.4021508641135123,0.3190075469112118,0.6764684628440134,0.0939471570424027,0.13831818681633612,0.2565196430106786,0.033374294967451,0.4848367384980133,0.6248165697696616,0.0530971179627899,0.26797814851545776,0.17471461172726432,0.9925800076994428,0.6199573494379569,0.2241368860372654,0.1753924994526937,0.21061646679908338,0.193132547892185,0.3316503602207912,0.8156720934993513,0.5933324365969652,0.4033475519188128,0.1056941733224889,0.2373865708000641,0.0693234416211976,0.5719268072303269,0.1486792566765084,0.6774255776170645,0.21841550327361747
TARGET-20-PARVLP-09A,0.3376332268098496,0.34789586567067887,0.5405512274252885,0.0640310526209044,0.2478304992939298,0.4008341446589575,0.1145512383921036,0.0540383439405191,0.082158665799621,0.2646435708652668,0.5540477599537897,0.7528769829856881,0.6084820273119598,0.27373153508114345,0.11774555933208984,0.2110758755364572,0.24900123631405421,0.1488529461571234,0.17229363364834285,0.3238560019607895,0.08274265584457349,0.112721587504983,0.2560500401260291,0.5992291003923715,0.0974788233955815,0.16889224220018087,0.0877497888177755,0.4657364350217958,0.5653021353421269,0.8238149574127904,0.3071859811459316,0.2633169701949523,0.3420833729502849,0.3895666993803337,0.23420160516943428,0.8654014452802935,0.1922704231023473,0.0606039231632381,0.7947496768689404,0.3552308882912717,0.3835177073466027,0.0282824165203571,0.14748424214789463,0.1275589090626247,0.1988967461597851,0.8567236313517048,0.2645927702692985,0.23259695662168986,0.799012752052378,0.5783491166285166,0.3878174283851535,0.3130144401897383,0.402097413913593,0.0695559637946758,0.8081932064614475,0.4579734722391599,0.17030963256858841,0.20673081132283125,0.3193771641496318,0.0799021431093675,0.4033489806786818,0.3772965923924676,0.0221506836638776,0.20491697184007274,0.0962884999573899,0.2661709542937305,0.1551293861314349,0.4346793357249801,0.18880487541755683,0.8335375919723623,0.205197921501442,0.3618999161329066,0.18861411434864414,0.9218347169765576,0.1341552461786391,0.1060653460174119,0.2185576659021897,0.3593041176707447,0.8155797368401945,0.18656013011178224,0.1591873244989496,0.2787659252596522,0.2274796551846772,0.5419241644597987,0.5856043891245275,0.2032468573425949,0.2730042805154565,0.1325134798296528,0.3209469715790226,0.2835239637392338,0.6305009890073472,0.1715499066242649,0.1443139580841652,0.5904402279620027,0.6023250565600008,0.0566538919369548,0.7930545631000923,0.2390688314014228,0.0812505603474654,0.2880875363691792
TARGET-20-PASREH-09A,0.1821305596342917,0.5342840795835716,0.2783128280978554,0.2922012210298262,0.5342376837648021,0.144220761242515,0.6394943138683278,0.2248814144474879,0.1786163923263286,0.4267496267610864,0.3192172561890492,0.5101358956323608,0.7205333164501999,0.4783432882930781,0.5032946399854671,0.2004701250182427,0.23727389784921157,0.21431839859879603,0.075026717826301,0.3215322655827833,0.0506103482210046,0.092875031139754,0.1464873156918964,0.7985537007450751,0.0582278045228171,0.1497988327869348,0.0722999431550542,0.6388686200931128,0.5077438414760629,0.917329142588406,0.420923869720561,0.1477733922855795,0.26010642414052615,0.1244745992424237,0.6050711577715963,0.2668763203124455,0.3167573964857859,0.14033762405001288,0.8064604842178849,0.2673947676358394,0.4151490895179229,0.1676902956378048,0.2281600375605071,0.2461403780839513,0.3519865741278912,0.1048942172602916,0.7736202879768277,0.1045633806393813,0.805066593196861,0.8695766431186331,0.4584122378938578,0.3519850319327867,0.7297005399671088,0.1512175885144795,0.4093548614764574,0.8848634614237431,0.13705259566296965,0.0725096707084198,0.44108754097036,0.0658340092050916,0.2936600850245683,0.1540067833110417,0.5000892140223425,0.0803264523877461,0.0429815653638305,0.1136674602334427,0.921074330052875,0.4394029306451897,0.2654125142337129,0.2771414978223767,0.1025148658632719,0.4563434655330476,0.32176394230821126,0.8097351761390827,0.1731014640291781,0.0873907343948686,0.0442326997214927,0.9234583046684892,0.2973874965155963,0.2043969979702625,0.2221783503090806,0.2189020663358315,0.0853781140255807,0.669945663844812,0.473019228905674,0.2161372744317543,0.1839360573496617,0.10918222354766,0.4969724201737521,0.2616472894592318,0.7396120933668193,0.8613750077703398,0.3929962375302911,0.101248242166784,0.5191137842765229,0.1724413757867791,0.986399512228484,0.0763874248681455,0.2646414101247914,0.2474338201615516
TARGET-20-PANFMG-09A,0.381278303276017,0.2525831920971385,0.1006900074617091,0.12601790551175693,0.1287942408774122,0.1385354144881914,0.5491768238197312,0.1690699768578872,0.13722336665707613,0.1221557955888752,0.0810963672804269,0.1915356993540227,0.766078870882013,0.3709165956658342,0.2452596682984332,0.1848697194801181,0.17594326323758697,0.1008981404700044,0.11185479163540257,0.3735496186499487,0.0768523666197539,0.0745191371815021,0.1527875817372876,0.6932103813461445,0.4852412360334653,0.0642918686578762,0.0580105257147002,0.4556149191128322,0.4593793417499665,0.1243744846530428,0.2987580691614031,0.23040741908262255,0.1697111017892988,0.0998733418737806,0.14911553144320366,0.5659851816125251,0.1734935713001187,0.0758246711047634,0.8023330943322389,0.2229689451385747,0.657099609391299,0.0768138309985529,0.2396795286251516,0.026146470082009,0.434923145204632,0.8794100186251317,0.3736340159502063,0.1154913959639455,0.8021189985393877,0.3678273286553024,0.2414589729202721,0.1181537073337208,0.8103859040142187,0.7444189970468205,0.4547203530734472,0.5194075115527519,0.17351649820478018,0.199742537259601,0.4184988051537325,0.052822524019188,0.4701763326741741,0.3686370800595769,0.8201232871216231,0.064450669370744,0.0930632921253922,0.1202020491271344,0.0752680916839654,0.419657076109483,0.3830973326750446,0.4712611341610123,0.2219642497492054,0.4793432334541685,0.1767161817846502,0.9987183706585424,0.20247177771068675,0.0701187611443602,0.240161333041514,0.0880690222911096,0.475570201510372,0.1660241277851538,0.1837918987621742,0.27895479329884804,0.0685039166425309,0.6959928146128616,0.6401326995136742,0.1788946609806591,0.15848092070732595,0.0876033632988674,0.2401190463392134,0.28335886661956594,0.6449055413417473,0.6300962177743018,0.60452222207166,0.2192217677087912,0.3145254125973988,0.6779302448109549,0.5575613807770163,0.5456000019562766,0.2542089441666997,0.0305009539296917
